Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
871718433,0.066968,0.088005,-0.048770,-0.257675,0.043924,0.968612
871720938,0.066819,0.087750,0.011845,-0.256909,0.040958,0.965022
871723450,0.066882,0.026932,0.011419,-0.255464,0.041684,0.965769
871725949,-0.054812,-0.094979,0.011020,-0.253289,0.046068,0.967942
871728454,-0.115785,-0.034297,0.011670,-0.254808,0.042459,0.970142
871730959,-0.115848,0.026521,0.012095,-0.258423,0.039545,0.967924
871733465,-0.054852,0.087731,-0.048320,-0.259087,0.040975,0.964980
871735970,0.006270,0.027305,-0.109585,-0.255427,0.043126,0.964296
871738475,0.006035,-0.034023,0.011220,-0.250381,0.041643,0.965868
871740980,0.067008,-0.094705,0.010569,-0.252499,0.044552,0.963606
871743486,0.127982,-0.155386,0.009919,-0.259736,0.046061,0.962720
871745991,0.067221,-0.155268,-0.050471,-0.260495,0.048289,0.965591
871748496,0.006035,-0.034023,0.011220,-0.256173,0.043878,0.965729
871751002,-0.054938,0.026658,0.011870,-0.255501,0.040242,0.967243
871753507,-0.055001,0.087477,0.012295,-0.256213,0.038772,0.965791
871756012,0.005972,0.026795,0.011645,-0.259081,0.040237,0.964261
871758517,0.066945,-0.033886,0.010994,-0.254652,0.044553,0.962108
871761023,0.067008,-0.094705,0.010569,-0.251073,0.046025,0.965800
871763528,0.006162,-0.155660,0.010369,-0.254784,0.043909,0.969397
871766033,-0.054748,-0.155797,0.010595,-0.253956,0.042367,0.962877
871768539,-0.176568,-0.156071,0.011045,-0.254642,0.047479,0.962800
871771044,-0.115785,-0.034297,0.011670,-0.256907,0.046089,0.967144
871773549,-0.054875,-0.034160,0.011445,-0.253315,0.039487,0.966566
871776054,-0.054577,-0.033651,-0.109785,-0.252533,0.040176,0.963659
871778562,0.006333,-0.033514,-0.110010,-0.256155,0.044599,0.964992
871781065,0.067243,-0.033377,-0.110236,-0.257638,0.043898,0.966429
871783570,0.127855,-0.033749,0.010769,-0.257578,0.040192,0.961377
871786075,0.127706,-0.034004,0.071384,-0.254754,0.038023,0.965100
871788581,0.005823,0.026540,0.072260,-0.257710,0.039548,0.968666
871791086,0.005823,0.026540,0.072260,-0.256176,0.040214,0.964317
871793591,-0.054938,0.026658,0.011870,-0.256141,0.043123,0.963554
871796097,0.006121,0.027050,-0.048970,-0.254739,0.043145,0.966494
871798602,0.006333,-0.033514,-0.110010,-0.253970,0.043843,0.964315
871801107,0.067094,-0.033632,-0.049621,-0.254002,0.044598,0.966490
871803612,0.067008,-0.094705,0.010569,-0.256222,0.042445,0.967930
871806118,0.005949,-0.095097,0.071409,-0.254792,0.038048,0.967284
871808623,-0.054961,-0.095234,0.071635,-0.256227,0.040248,0.967229
871811128,-0.054897,-0.156052,0.071210,-0.257663,0.043915,0.967884
871813634,-0.115871,-0.095371,0.071860,-0.257638,0.043898,0.966429
871816139,-0.115997,0.026266,0.072710,-0.254024,0.041681,0.966525
871818644,-0.115911,0.087340,0.012520,-0.257005,0.043223,0.971547
871821151,-0.055001,0.087477,0.012295,-0.259102,0.043918,0.967128
871823655,0.005823,0.026540,0.072260,-0.254726,0.043137,0.965766
871826160,0.066945,-0.033886,0.010994,-0.250344,0.041617,0.963684
871828665,0.067031,0.027187,-0.049196,-0.254004,0.039467,0.964368
871831170,0.067243,-0.033377,-0.110236,-0.256279,0.043217,0.971561
871833676,0.188914,-0.033358,-0.050071,-0.256886,0.043875,0.964987
871836181,0.249589,-0.094549,0.070508,-0.256837,0.045308,0.962785
871838686,0.249738,-0.094294,0.009893,-0.258368,0.041707,0.965713
871841191,0.188914,-0.033358,-0.050071,-0.259102,0.043918,0.967128
871843697,0.067180,0.027442,-0.109811,-0.256910,0.042425,0.965732
871846202,-0.054703,0.087986,-0.108935,-0.257675,0.043924,0.968612
871848707,-0.176586,0.148531,-0.108059,-0.255537,0.038801,0.968717
871851213,-0.237794,0.147884,0.013396,-0.251853,0.042401,0.967287
871853718,-0.176907,0.026129,0.072936,-0.253336,0.041701,0.968723
871856223,-0.176780,-0.095508,0.072085,-0.251838,0.039458,0.965138
871858729,-0.054812,-0.094979,0.011020,-0.251821,0.041646,0.965112
871861234,0.006184,-0.033769,-0.049395,-0.258350,0.042428,0.964976
871863739,0.067031,0.027187,-0.049196,-0.257595,0.046069,0.964946
871866245,0.066819,0.087750,0.011845,-0.259102,0.043918,0.967128
871868750,0.066606,0.148314,0.072885,-0.258396,0.044659,0.968590
871871255,0.005696,0.148177,0.073110,-0.257647,0.047571,0.968568
871873760,-0.115974,0.148158,0.012946,-0.254726,0.043137,0.965766
871876266,-0.115825,0.148413,-0.047669,-0.256899,0.043884,0.965715
871878771,-0.115911,0.087340,0.012520,-0.253296,0.046806,0.968661
871881276,-0.055024,-0.034415,0.072060,-0.253301,0.044610,0.967960
871883781,0.005886,-0.034278,0.071835,-0.255552,0.041744,0.970865
871886287,0.066945,-0.033886,0.010994,-0.255438,0.040200,0.963603
871888792,0.067157,-0.094450,-0.050046,-0.247519,0.039449,0.967406
871891297,0.128004,-0.033495,-0.049846,-0.254051,0.043165,0.968692
871893802,0.188765,-0.033612,0.010544,-0.256972,0.041001,0.968662
871896308,0.127643,0.026814,0.071809,-0.257712,0.042482,0.970086
871898813,0.127430,0.087378,0.132849,-0.256977,0.046870,0.971503
871901318,0.066371,0.086986,0.193690,-0.251244,0.038808,0.972441
871903824,0.127345,0.026305,0.193039,-0.257662,0.042448,0.967174
871906329,0.066733,0.026677,0.072034,-0.256140,0.041656,0.962843
871908834,0.067031,0.027187,-0.049196,-0.251108,0.041649,0.965854
871911339,0.006270,0.027305,-0.109585,-0.251050,0.048942,0.965765
871913844,0.006270,0.027305,-0.109585,-0.251102,0.042378,0.965845
871916350,0.006184,-0.033769,-0.049395,-0.258419,0.041742,0.968625
871918855,-0.054875,-0.034160,0.011445,-0.256192,0.044624,0.967176
871921360,0.005949,-0.095097,0.071409,-0.256175,0.046812,0.967149
871923866,0.128004,-0.033495,-0.049846,-0.257729,0.040294,0.970113
871926371,0.249761,0.027598,-0.049871,-0.253461,0.040319,0.975293
871928876,0.310946,-0.093647,-0.111562,-0.254847,0.043952,0.973036
871931381,0.250100,-0.154603,-0.111762,-0.252609,0.040228,0.968027
871933887,0.188977,-0.094176,-0.050496,-0.251803,0.042367,0.964375
871936392,0.066882,0.026932,0.011419,-0.259045,0.043146,0.963498
871938897,-0.115997,0.026266,0.072710,-0.259121,0.043198,0.967865
871941402,-0.237754,-0.034826,0.072736,-0.253994,0.042393,0.965061
871943908,-0.237605,-0.034571,0.012121,-0.253141,0.040835,0.957085
871946413,-0.176482,-0.094998,-0.049145,-0.253256,0.043846,0.965057
871948918,-0.054662,-0.094724,-0.049595,-0.256187,0.045354,0.967167
871951424,0.006248,-0.094587,-0.049821,-0.256881,0.044605,0.964978
871953929,0.005972,0.026795,0.011645,-0.254752,0.043154,0.967222
871956434,0.066670,0.087496,0.072460,-0.256843,0.044579,0.962794
871958940,0.066819,0.087750,0.011845,-0.254027,0.044615,0.967946
871961445,0.067031,0.027187,-0.049196,-0.253990,0.046057,0.966472
871963950,0.067031,0.027187,-0.049196,-0.256223,0.043912,0.968641
871966455,0.006184,-0.033769,-0.049395,-0.254789,0.043180,0.969405
871968961,-0.054726,-0.033906,-0.049170,-0.252728,0.039575,0.974588
871971466,-0.115636,-0.034043,-0.048945,-0.254787,0.040245,0.967985
871973971,-0.054938,0.026658,0.011870,-0.258423,0.039545,0.967924
871976476,0.005696,0.148177,0.073110,-0.258380,0.040249,0.965731
871978982,0.066521,0.087241,0.133075,-0.251688,0.040823,0.957113
871981487,0.127580,0.087633,0.072234,-0.252492,0.043814,0.962887
871983993,0.127706,-0.034004,0.071384,-0.254735,0.045342,0.967195
871986498,0.127706,-0.034004,0.071384,-0.255473,0.045356,0.967909
871989003,0.066945,-0.033886,0.010994,-0.258395,0.043192,0.967879
871991508,0.128004,-0.033495,-0.049846,-0.257625,0.043890,0.965701
871994013,0.127941,0.027324,-0.049421,-0.251074,0.047492,0.966510
871996519,0.188702,0.027206,0.010969,-0.251866,0.042410,0.968015
871999024,0.127729,0.087887,0.011619,-0.257729,0.040294,0.970113
872001529,0.127729,0.087887,0.011619,-0.259133,0.043206,0.968593
872004034,0.127729,0.087887,0.011619,-0.253289,0.046068,0.967942
872006540,0.005972,0.026795,0.011645,-0.254752,0.043154,0.967222
872009045,-0.054938,0.026658,0.011870,-0.260527,0.040979,0.964224
872011550,-0.115911,0.087340,0.012520,-0.256227,0.040248,0.967229
872014056,-0.055001,0.087477,0.012295,-0.253311,0.041684,0.967267
872016561,-0.054703,0.087986,-0.108935,-0.259076,0.042434,0.964962
872019066,-0.054640,0.027168,-0.109360,-0.253935,0.040154,0.960720
872021571,-0.054662,-0.094724,-0.049595,-0.256832,0.046038,0.962776
872024077,-0.115721,-0.095116,0.011245,-0.252569,0.045333,0.967965
872026582,-0.176780,-0.095508,0.072085,-0.253336,0.041701,0.968723
872029087,-0.176758,0.026384,0.012321,-0.253981,0.042385,0.964333
872031593,0.006035,-0.034023,0.011220,-0.251782,0.040153,0.962218
872034098,0.067094,-0.033632,-0.049621,-0.253287,0.043134,0.966522
872036603,0.127918,-0.094568,0.010344,-0.256961,0.042459,0.968644
872039108,0.067008,-0.094705,0.010569,-0.258395,0.043192,0.967879
872041614,-0.054897,-0.156052,0.071210,-0.253963,0.043105,0.963596
872044119,-0.054961,-0.095234,0.071635,-0.252529,0.042373,0.964361
872046624,-0.055024,-0.034415,0.072060,-0.256910,0.042425,0.965732
872049129,0.066733,0.026677,0.072034,-0.257662,0.042448,0.967174
872051635,0.066733,0.026677,0.072034,-0.254697,0.045316,0.965011
872054140,0.066733,0.026677,0.072034,-0.255427,0.043126,0.964296
872056645,0.005674,0.026285,0.132875,-0.256962,0.043927,0.969354
872059151,0.066945,-0.033886,0.010994,-0.255402,0.043109,0.962840
872061656,0.127918,-0.094568,0.010344,-0.256158,0.040935,0.963580
872064161,0.188914,-0.033358,-0.050071,-0.254069,0.042444,0.969428
872066666,0.249824,-0.033221,-0.050297,-0.254782,0.042442,0.968686
872069172,0.188765,-0.033612,0.010544,-0.251851,0.039467,0.965866
872071677,0.066882,0.026932,0.011419,-0.252589,0.039481,0.966580
872074182,-0.055024,-0.034415,0.072060,-0.255470,0.040955,0.965778
872076687,-0.055236,0.026148,0.133100,-0.255478,0.043160,0.967207
872079193,-0.116146,0.026011,0.133325,-0.257000,0.043952,0.971538
872081698,-0.115911,0.087340,0.012520,-0.254039,0.044624,0.968674
872084203,0.067031,0.027187,-0.049196,-0.248888,0.045270,0.965123
872086709,0.249675,-0.033475,0.010318,-0.251846,0.041663,0.966568
872089214,0.310436,-0.033593,0.070708,-0.255494,0.039504,0.966524
872091719,0.249675,-0.033475,0.010318,-0.252528,0.040906,0.963651
872094224,0.067094,-0.033632,-0.049621,-0.251783,0.041621,0.962928
872096730,-0.054938,0.026658,0.011870,-0.255422,0.043855,0.964287
872099235,-0.115911,0.087340,0.012520,-0.259053,0.045352,0.964927
872101740,-0.115974,0.148158,0.012946,-0.254692,0.047513,0.965712
872104246,-0.055001,0.087477,0.012295,-0.256965,0.040263,0.967943
872106751,0.005823,0.026540,0.072260,-0.255501,0.040242,0.967243
872109256,0.066647,-0.034396,0.132224,-0.253981,0.042385,0.964333
872111761,0.127643,0.026814,0.071809,-0.253243,0.043837,0.964329
872114267,0.127643,0.026814,0.071809,-0.257608,0.046078,0.965674
872116772,0.127706,-0.034004,0.071384,-0.254771,0.043900,0.968669
872119277,0.127769,-0.094823,0.070959,-0.255490,0.043168,0.967936
872121782,0.066796,-0.034141,0.071609,-0.251834,0.041655,0.965840
872124288,0.066796,-0.034141,0.071609,-0.254012,0.041672,0.965797
872126793,0.066882,0.026932,0.011419,-0.260565,0.041004,0.966408
872129298,0.066882,0.026932,0.011419,-0.254729,0.046071,0.967186
872131804,0.127792,0.027069,0.011194,-0.254699,0.048251,0.966431
872134309,0.188702,0.027206,0.010969,-0.254673,0.046767,0.964265
872136814,0.249824,-0.033221,-0.050297,-0.252517,0.043832,0.964343
872139319,0.188914,-0.033358,-0.050071,-0.255358,0.042345,0.959937
872141825,0.128067,-0.094313,-0.050271,-0.254011,0.040205,0.965087
872144330,0.128067,-0.094313,-0.050271,-0.253325,0.043159,0.968706
872146835,0.188892,-0.155249,0.009693,-0.253964,0.044573,0.964306
872149340,0.188977,-0.094176,-0.050496,-0.257697,0.039539,0.967938
872151846,0.188828,-0.094431,0.010119,-0.258485,0.038120,0.970853
872154351,0.127941,0.027324,-0.049421,-0.255527,0.041727,0.969409
872156856,0.067094,-0.033632,-0.049621,-0.253315,0.039487,0.966566
872159361,-0.054875,-0.034160,0.011445,-0.259093,0.040246,0.964989
872161870,-0.176695,-0.034434,0.011895,-0.257650,0.043907,0.967156
872164372,-0.176907,0.026129,0.072936,-0.254051,0.043165,0.968692
872166877,-0.115997,0.026266,0.072710,-0.256240,0.041724,0.968667
872169382,0.005760,0.087359,0.072685,-0.256930,0.043172,0.967179
872171888,0.066819,0.087750,0.011845,-0.255457,0.040946,0.965050
872174393,0.127814,0.148961,-0.048571,-0.256885,0.042408,0.964277
872176899,0.127729,0.087887,0.011619,-0.254045,0.043895,0.968683
872179404,0.188851,0.027461,-0.049646,-0.254038,0.043157,0.967964
872181909,0.188977,-0.094176,-0.050496,-0.256136,0.045320,0.964255
872184414,0.189126,-0.093921,-0.111111,-0.256843,0.044579,0.962794
872186919,0.188914,-0.033358,-0.050071,-0.256155,0.044599,0.964992
872189425,0.067157,-0.094450,-0.050046,-0.256160,0.043869,0.965001
872191930,0.006035,-0.034023,0.011220,-0.254738,0.041678,0.965783
872194435,-0.054875,-0.034160,0.011445,-0.253275,0.044592,0.966504
872196941,0.005972,0.026795,0.011645,-0.251756,0.046735,0.963593
872199446,0.127792,0.027069,0.011194,-0.252560,0.041661,0.965826
872201951,0.188765,-0.033612,0.010544,-0.256191,0.043157,0.966466
872204457,0.188828,-0.094431,0.010119,-0.258284,0.046049,0.962748
872206962,0.127918,-0.094568,0.010344,-0.259780,0.046825,0.965623
872209467,0.128004,-0.033495,-0.049846,-0.258328,0.046813,0.965651
872211999,0.066882,0.026932,0.011419,-0.255378,0.044559,0.962094
872214492,0.066968,0.088005,-0.048770,-0.255453,0.043143,0.965752
872216988,0.066755,0.148569,0.012270,-0.259834,0.043195,0.967123
872219488,0.066819,0.087750,0.011845,-0.259817,0.045383,0.967097
872221993,0.066733,0.026677,0.072034,-0.256914,0.046827,0.967863
872224499,0.005823,0.026540,0.072260,-0.257589,0.045331,0.964227
872227004,-0.054812,-0.094979,0.011020,-0.257545,0.046035,0.962034
872229509,-0.115785,-0.034297,0.011670,-0.253966,0.047507,0.965726
872232015,-0.176609,0.026639,-0.048294,-0.253272,0.048256,0.967915
872234520,-0.176586,0.148531,-0.108059,-0.253223,0.049689,0.965714
872237025,-0.176586,0.148531,-0.108059,-0.255400,0.048240,0.964961
872239530,-0.176523,0.087712,-0.108484,-0.254691,0.046046,0.965002
872242036,-0.176460,0.026894,-0.108909,-0.254006,0.042402,0.965789
872244541,-0.176460,0.026894,-0.108909,-0.256198,0.043895,0.967185
872247046,-0.115550,0.027031,-0.109135,-0.256191,0.043157,0.966466
872249552,0.006270,0.027305,-0.109585,-0.255483,0.042430,0.967216
872252057,0.006121,0.027050,-0.048970,-0.254760,0.045359,0.968651
872254562,-0.055087,0.026403,0.072485,-0.253264,0.046051,0.966486
872257067,-0.115997,0.026266,0.072710,-0.252549,0.044587,0.966518
872259572,-0.115997,0.026266,0.072710,-0.252605,0.043891,0.969439
872262078,0.006121,0.027050,-0.048970,-0.253344,0.043906,0.970153
872264583,0.066882,0.026932,0.011419,-0.254782,0.042442,0.968686
872267088,0.127729,0.087887,0.011619,-0.253280,0.042396,0.965803
872269594,0.066521,0.087241,0.133075,-0.251846,0.041663,0.966568
872272099,0.005823,0.026540,0.072260,-0.252611,0.043162,0.969448
872274619,0.066945,-0.033886,0.010994,-0.256173,0.043878,0.965729
872277110,0.067221,-0.155268,-0.050471,-0.256856,0.044588,0.963522
872279615,0.067157,-0.094450,-0.050046,-0.254733,0.043875,0.966485
872282120,0.006248,-0.094587,-0.049821,-0.254056,0.042436,0.968700
872284625,-0.054875,-0.034160,0.011445,-0.256998,0.042485,0.970828
872287131,-0.054938,0.026658,0.011870,-0.256974,0.043935,0.970082
872289636,0.005823,0.026540,0.072260,-0.256173,0.043878,0.965729
872292141,0.005823,0.026540,0.072260,-0.256916,0.041696,0.965741
872294646,0.005886,-0.034278,0.071835,-0.255422,0.043855,0.964287
872297152,0.006248,-0.094587,-0.049821,-0.254715,0.044596,0.965748
872299657,0.006184,-0.033769,-0.049395,-0.255490,0.043168,0.967936
872302162,0.067117,0.088260,-0.109385,-0.254011,0.040205,0.965087
872304668,0.127963,0.149216,-0.109186,-0.254035,0.038755,0.965833
872307173,0.067117,0.088260,-0.109385,-0.256197,0.042428,0.966474
872309678,0.127941,0.027324,-0.049421,-0.256856,0.044588,0.963522
872312183,0.066796,-0.034141,0.071609,-0.256100,0.046761,0.962781
872314689,0.005737,-0.034533,0.132450,-0.256136,0.045320,0.964255
872317194,-0.055173,-0.034670,0.132675,-0.256881,0.044605,0.964978
872319699,-0.115934,-0.034552,0.072285,-0.259071,0.044631,0.965664
872322205,-0.115848,0.026521,0.012095,-0.259083,0.043172,0.965681
872324710,-0.054938,0.026658,0.011870,-0.256165,0.041673,0.964299
872327215,0.127643,0.026814,0.071809,-0.252541,0.042381,0.965089
872329720,0.249314,0.026833,0.131974,-0.251847,0.043131,0.967278
872332226,0.249314,0.026833,0.131974,-0.255466,0.044619,0.967190
872334731,0.127643,0.026814,0.071809,-0.254031,0.042419,0.967245
872337236,0.005909,0.087613,0.012070,-0.253293,0.042404,0.966531
872339741,-0.055065,0.148295,0.012720,-0.253982,0.043852,0.965043
872342247,-0.055065,0.148295,0.012720,-0.253964,0.044573,0.964306
872344752,-0.055001,0.087477,0.012295,-0.253982,0.043852,0.965043
872347257,-0.055001,0.087477,0.012295,-0.254031,0.042419,0.967245
872349762,-0.054938,0.026658,0.011870,-0.254749,0.040219,0.965801
872352268,-0.054789,0.026913,-0.048745,-0.256147,0.042394,0.963563
872354773,-0.054726,-0.033906,-0.049170,-0.253982,0.043852,0.965043
872357278,0.006121,0.027050,-0.048970,-0.254789,0.043180,0.969405
872359784,0.006121,0.027050,-0.048970,-0.256272,0.042479,0.970842
872362289,0.067031,0.027187,-0.049196,-0.255448,0.045339,0.966453
872364794,0.005972,0.026795,0.011645,-0.255437,0.046798,0.966435
872367299,0.005760,0.087359,0.072685,-0.255466,0.044619,0.967190
872369805,0.005547,0.147922,0.133725,-0.253975,0.043114,0.964324
872372310,-0.055150,0.087222,0.072910,-0.255447,0.043872,0.965743
872374815,-0.115699,0.026776,-0.048520,-0.258387,0.040987,0.966450
872377320,-0.054726,-0.033906,-0.049170,-0.254780,0.039507,0.967266
872379826,-0.054789,0.026913,-0.048745,-0.253305,0.042413,0.967259
872382331,0.006121,0.027050,-0.048970,-0.258345,0.044625,0.965678
872384836,-0.055001,0.087477,0.012295,-0.256876,0.046801,0.965679
872387344,-0.055150,0.087222,0.072910,-0.254014,0.044607,0.967218
872389847,-0.055150,0.087222,0.072910,-0.254675,0.041635,0.962144
872392352,-0.054938,0.026658,0.011870,-0.256153,0.043132,0.964282
872394857,-0.054875,-0.034160,0.011445,-0.257681,0.043194,0.968621
872397363,-0.115785,-0.034297,0.011670,-0.254029,0.039484,0.965824
872399868,-0.115487,-0.033788,-0.109560,-0.249618,0.041612,0.963698
872402373,-0.054342,0.027677,-0.230590,-0.253322,0.040225,0.967285
872404879,0.006419,0.027559,-0.170200,-0.253329,0.040963,0.968004
872407384,0.006207,0.088123,-0.109160,-0.248981,0.043133,0.969518
872409889,-0.055001,0.087477,0.012295,-0.254021,0.045345,0.967937
872412394,-0.115848,0.026521,0.012095,-0.256938,0.045377,0.968609
872414900,-0.115871,-0.095371,0.071860,-0.255458,0.042413,0.965761
872417405,-0.115871,-0.095371,0.071860,-0.259091,0.045377,0.967111
872419910,-0.055024,-0.034415,0.072060,-0.259084,0.044639,0.966392
872422415,-0.055087,0.026403,0.072485,-0.256213,0.038772,0.965791
872424921,-0.055024,-0.034415,0.072060,-0.252554,0.042390,0.965817
872427426,0.006035,-0.034023,0.011220,-0.252579,0.042407,0.967273
872429931,0.006184,-0.033769,-0.049395,-0.254793,0.039516,0.967994
872432436,0.066968,0.088005,-0.048770,-0.253306,0.043880,0.967969
872434942,0.066968,0.088005,-0.048770,-0.253295,0.045339,0.967951
872437447,0.067031,0.027187,-0.049196,-0.253287,0.043134,0.966522
872439953,0.067094,-0.033632,-0.049621,-0.254712,0.040194,0.963617
872442458,0.067094,-0.033632,-0.049621,-0.254744,0.040949,0.965792
872444963,0.067031,0.027187,-0.049196,-0.253286,0.041666,0.965812
872447468,0.005823,0.026540,0.072260,-0.253982,0.043852,0.965043
872449974,0.005972,0.026795,0.011645,-0.252532,0.046775,0.966491
872452479,0.005909,0.087613,0.012070,-0.251812,0.046039,0.966514
872454984,0.006058,0.087868,-0.048545,-0.254037,0.041689,0.967253
872457489,0.006121,0.027050,-0.048970,-0.253266,0.040920,0.964365
872459995,0.066859,-0.094960,0.071184,-0.253950,0.043097,0.962868
872462500,0.188616,-0.033867,0.071159,-0.251896,0.041697,0.969479
872465005,0.188679,-0.094686,0.070734,-0.251824,0.046048,0.967242
872467511,0.128131,-0.155132,-0.050696,-0.255511,0.045382,0.970093
872470016,0.006523,-0.215969,-0.111286,-0.257030,0.043240,0.973003
872472521,-0.054662,-0.094724,-0.049595,-0.257624,0.042422,0.964990
872475026,0.005909,0.087613,0.012070,-0.255416,0.044584,0.964278
